title|url|sentence|label
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Business|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Open sub menu|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Personal Finance|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Opinion|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Entertainment|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Open sub menu|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|TV|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Movies|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Music|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Celebrities|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Awards|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Theater|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Shopping|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Lifestyle|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Open sub menu|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Weird But True|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Sex &amp; Relationships|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Viral Trends|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Human Interest|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Parenting|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Fashion &amp; Beauty|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Food &amp; Drink|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Travel|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Health|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Open sub menu|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Wellness|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Fitness|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Health Care|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Medicine|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Men’s Health|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Women’s Health|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Mental Health|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Nutrition|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Real Estate|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Alexa|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Media|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Tech|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Science|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Open sub menu|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Space|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Environment|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Wildlife|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Archaeology|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Astrology|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Video|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Photos|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Visual Stories|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Today’s Paper|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Covers|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Columnists|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Horoscopes|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Crosswords &amp; Games|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Sports Odds|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Podcasts|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Careers|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Email Newsletters|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Official Store|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Home Delivery|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Tips|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|US News|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Metro|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Long Island|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Politics|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|World News|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|var adWrapper = document.querySelector('.slideshow-ad-wrapper');|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|if (typeof googletag !== 'undefined') {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|googletag.cmd.push(function() {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"if (window.definedSlots && -1 !== window.definedSlots.indexOf(""div-gpt-ad-billb_atf"")) {"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"googletag.display(""div-gpt-ad-billb_atf"");"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|} else {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"console.log('div-gpt-ad-billb_atf not a defined slot', window.definedSlots || []);"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|}|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|});|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|}|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|var adWrapper = document.querySelector('.slideshow-ad-wrapper');|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|if (typeof googletag !== 'undefined') {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|googletag.cmd.push(function() {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"if (window.definedSlots && -1 !== window.definedSlots.indexOf(""div-gpt-ad-inline"")) {"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"googletag.display(""div-gpt-ad-inline"");"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|} else {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"console.log('div-gpt-ad-inline not a defined slot', window.definedSlots || []);"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|}|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|});|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|}|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|var adWrapper = document.querySelector('.slideshow-ad-wrapper');|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|if (typeof googletag !== 'undefined') {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|googletag.cmd.push(function() {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"if (window.definedSlots && -1 !== window.definedSlots.indexOf(""div-gpt-ad-skin"")) {"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"googletag.display(""div-gpt-ad-skin"");"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|} else {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"console.log('div-gpt-ad-skin not a defined slot', window.definedSlots || []);"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|}|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|});|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|}|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|var adWrapper = document.querySelector('.slideshow-ad-wrapper');|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|if (typeof googletag !== 'undefined') {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|googletag.cmd.push(function() {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"if (window.definedSlots && -1 !== window.definedSlots.indexOf(""div-gpt-ad-overlay_fullpage"")) {"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"googletag.display(""div-gpt-ad-overlay_fullpage"");"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|} else {|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|"console.log('div-gpt-ad-overlay_fullpage not a defined slot', window.definedSlots || []);"|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|}|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|});|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|}|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years |1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Published |1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Feb. 20, 2022|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Updated |1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Feb. 21, 2022, 8:38 a.m. ET|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Louisiana teacher admits to giving kids cupcakes laced with husband’s sperm|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|0 seconds of 51 secondsVolume 0%|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Press shift question mark to access a list of keyboard shortcuts|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Keyboard ShortcutsEnabledDisabled|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Shortcuts Open/Close/ or ?|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Fullscreen/Exit Fullscreenf|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Decrease Caption Size-|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Increase Caption Size+ or =|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|Matt Rife reveals low-key way he got ready for the 2025 Golden Globes|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|WhiteBlackRedGreenBlueYellowMagentaCyan|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|200%175%150%125%100%75%50%|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|ArialCourierGeorgiaImpactLucida ConsoleTahomaTimes New RomanTrebuchet MSVerdana|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|NoneRaisedDepressedUniformDrop Shadow|0
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|WhiteBlackRedGreenBlueYellowMagentaCyan|1
Ex-teacher who fed students semen-laced cupcakes sentenced to 41 years|https://nypost.com/2022/02/20/ex-teacher-who-fed-students-semen-laced-cupcakes-sentenced-to-41-years/|WhiteBlackRedGreenBlueYellowMagentaCyan|1
